sec_code,index_name,rolling_window,start_date,end_date,return_period_count,compound_annualized_return,max_drawdown,calmar_ratio,sharpe_ratio
000300.SH,沪深300,756_return_periods,2021-07-06,2024-08-15,756,-0.1304582500798066,-0.38280651220050077,-0.34079422873422044,-0.7928931184779433
000300.SH,沪深300,756_return_periods,2021-07-07,2024-08-16,756,-0.1333881173703163,-0.38280651220050055,-0.3484478793308833,-0.8113835923668502
000300.SH,沪深300,756_return_periods,2021-07-08,2024-08-19,756,-0.12945200556553305,-0.38280651220050066,-0.33816563052023163,-0.7878206344709254
000300.SH,沪深300,756_return_periods,2021-07-09,2024-08-20,756,-0.13048114512494324,-0.38280651220050066,-0.34085403713456625,-0.7939118419504757
000300.SH,沪深300,756_return_periods,2021-07-12,2024-08-21,756,-0.13502857430627557,-0.38280651220050066,-0.3527332216217689,-0.8223986954117576
000300.SH,沪深300,756_return_periods,2021-07-13,2024-08-22,756,-0.13629335549947952,-0.38280651220050066,-0.35603719152012187,-0.8301091415236164
000300.SH,沪深300,756_return_periods,2021-07-14,2024-08-23,756,-0.13173938552017483,-0.38280651220050077,-0.3441409205995281,-0.8028572148825309
000300.SH,沪深300,756_return_periods,2021-07-15,2024-08-26,756,-0.1358551673933689,-0.38280651220050066,-0.3548925189710793,-0.8289423630911023
000300.SH,沪深300,756_return_periods,2021-07-16,2024-08-27,756,-0.13430780117493624,-0.38280651220050066,-0.3508503562358169,-0.8199250832736498
000300.SH,沪深300,756_return_periods,2021-07-19,2024-08-28,756,-0.13701134321835784,-0.38280651220050066,-0.357912780612771,-0.8363822136970828
000300.SH,沪深300,756_return_periods,2021-07-20,2024-08-29,756,-0.13753045264821262,-0.38280651220050077,-0.35926884278337184,-0.839527612941909
000300.SH,沪深300,756_return_periods,2021-07-21,2024-08-30,756,-0.13568189475510717,-0.38280651220050066,-0.3544398813258478,-0.8275336846466098
000300.SH,沪深300,756_return_periods,2021-07-22,2024-09-02,756,-0.1410328103050732,-0.38280651220050066,-0.36841800181080814,-0.8587500258816987
000300.SH,沪深300,756_return_periods,2021-07-23,2024-09-03,756,-0.13678900228833568,-0.3752240074438006,-0.3645529059299953,-0.833553140450032
000300.SH,沪深300,756_return_periods,2021-07-26,2024-09-04,756,-0.12921022804290527,-0.3745569923699015,-0.34496813749321503,-0.7921412349126875
000300.SH,沪深300,756_return_periods,2021-07-27,2024-09-05,756,-0.1182034729320306,-0.3745569923699015,-0.31558207519804177,-0.7302259092556364
000300.SH,沪深300,756_return_periods,2021-07-28,2024-09-06,756,-0.12115798016541202,-0.3745569923699015,-0.3234700796768465,-0.7482259381933262
000300.SH,沪深300,756_return_periods,2021-07-29,2024-09-09,756,-0.13008797124065263,-0.3745569923699016,-0.3473115544247577,-0.8046255599956816
000300.SH,沪深300,756_return_periods,2021-07-30,2024-09-10,756,-0.12748222696921274,-0.3745569923699015,-0.340354684510375,-0.788787341981277
000300.SH,沪深300,756_return_periods,2021-08-02,2024-09-11,756,-0.13563761918318606,-0.3745569923699015,-0.3621281192081827,-0.8428579782077028
000300.SH,沪深300,756_return_periods,2021-08-03,2024-09-12,756,-0.13691633971766404,-0.3759639908779271,-0.3641740779427991,-0.8507291726908921
000300.SH,沪深300,756_return_periods,2021-08-04,2024-09-13,756,-0.140686619689111,-0.3785659221456106,-0.37163043860825296,-0.8745943059824894
000300.SH,沪深300,756_return_periods,2021-08-05,2024-09-18,756,-0.1378760576363387,-0.37856592214561047,-0.36420620444358554,-0.8571897632390504
000300.SH,沪深300,756_return_periods,2021-08-06,2024-09-19,756,-0.13403007828036873,-0.37856592214561047,-0.3540468659215866,-0.8330295556905449
000300.SH,沪深300,756_return_periods,2021-08-09,2024-09-20,756,-0.13730076772081412,-0.37856592214561047,-0.36268654860065075,-0.8543424159566241
000300.SH,沪深300,756_return_periods,2021-08-10,2024-09-23,756,-0.13954988047016226,-0.37856592214561036,-0.3686276875616032,-0.8690594575303323
000300.SH,沪深300,756_return_periods,2021-08-11,2024-09-24,756,-0.1256930529865935,-0.37856592214561047,-0.3320242146313616,-0.7733350331249134
000300.SH,沪深300,756_return_periods,2021-08-12,2024-09-25,756,-0.1189338246582412,-0.37856592214561036,-0.3141693895323597,-0.7309608275300776
000300.SH,沪深300,756_return_periods,2021-08-13,2024-09-26,756,-0.1050454925631461,-0.37856592214561047,-0.2774826956630864,-0.6384142827653512
000300.SH,沪深300,756_return_periods,2021-08-16,2024-09-27,756,-0.09161264846989292,-0.37856592214561036,-0.24199919514851453,-0.5499475615646465
000300.SH,沪深300,756_return_periods,2021-08-17,2024-09-30,756,-0.06000119828577166,-0.37856592214561047,-0.15849603668946458,-0.34628319548687986
000300.SH,沪深300,756_return_periods,2021-08-18,2024-10-08,756,-0.04550108619720061,-0.37856592214561047,-0.12019329669007875,-0.2577826932693222
000300.SH,沪深300,756_return_periods,2021-08-19,2024-10-09,756,-0.06643971101318868,-0.37856592214561047,-0.17550367618042892,-0.36688695302975
000300.SH,沪深300,756_return_periods,2021-08-20,2024-10-10,756,-0.057120891098738746,-0.37856592214561036,-0.15088756741492423,-0.31581664350159533
000300.SH,沪深300,756_return_periods,2021-08-23,2024-10-11,756,-0.0702076932826935,-0.37856592214561036,-0.18545698166590135,-0.3870795576636289
000300.SH,沪深300,756_return_periods,2021-08-24,2024-10-14,756,-0.06769322714966775,-0.37856592214561047,-0.17881489904321188,-0.37274437061018795
000300.SH,沪深300,756_return_periods,2021-08-25,2024-10-15,756,-0.07664668958222887,-0.37856592214561047,-0.20246589853575808,-0.42057967036029825
000300.SH,沪深300,756_return_periods,2021-08-26,2024-10-16,756,-0.07246416695981472,-0.37856592214561047,-0.19141756486983083,-0.3983142008671529
000300.SH,沪深300,756_return_periods,2021-08-27,2024-10-17,756,-0.07760261235390331,-0.37856592214561047,-0.20499101428378033,-0.42636112310280716
000300.SH,沪深300,756_return_periods,2021-08-30,2024-10-18,756,-0.06572419877340407,-0.37856592214561047,-0.1736136163574811,-0.358725510043085
000300.SH,沪深300,756_return_periods,2021-08-31,2024-10-21,756,-0.06443779312192022,-0.37856592214561047,-0.1702155142668522,-0.35169451659539586
000300.SH,沪深300,756_return_periods,2021-09-01,2024-10-22,756,-0.06676685199462506,-0.3785659221456106,-0.17636783473855325,-0.36467226953771814
000300.SH,沪深300,756_return_periods,2021-09-02,2024-10-23,756,-0.06555234150094769,-0.37856592214561036,-0.17315964714788523,-0.35800879903625504
000300.SH,沪深300,756_return_periods,2021-09-03,2024-10-24,756,-0.0673589731095563,-0.37856592214561036,-0.1779319510001948,-0.3677052421305994
000300.SH,沪深300,756_return_periods,2021-09-06,2024-10-25,756,-0.07094273307600807,-0.37856592214561047,-0.1873986244560092,-0.38785976810511097
000300.SH,沪深300,756_return_periods,2021-09-07,2024-10-28,756,-0.07402050548007133,-0.37856592214561047,-0.19552870755123147,-0.4049783468786023
000300.SH,沪深300,756_return_periods,2021-09-08,2024-10-29,756,-0.07582820008334146,-0.3785659221456106,-0.20030381935481004,-0.4147042622088207
000300.SH,沪深300,756_return_periods,2021-09-09,2024-10-30,756,-0.07846854108800316,-0.37856592214561047,-0.20727840647479426,-0.4289816870590622
000300.SH,沪深300,756_return_periods,2021-09-10,2024-10-31,756,-0.08101678722453287,-0.37856592214561047,-0.21400972059331536,-0.4430915242862754
000300.SH,沪深300,756_return_periods,2021-09-13,2024-11-01,756,-0.07975747958112989,-0.37856592214561047,-0.21068319918783446,-0.4362407065970872
000300.SH,沪深300,756_return_periods,2021-09-14,2024-11-04,756,-0.07081518979959411,-0.37856592214561036,-0.18706171278765021,-0.38735040057116776
000300.SH,沪深300,756_return_periods,2021-09-15,2024-11-05,756,-0.059856213019873206,-0.37856592214561047,-0.1581130511711783,-0.32650782750786483
000300.SH,沪深300,756_return_periods,2021-09-16,2024-11-06,756,-0.057567065755047886,-0.37856592214561047,-0.15206615912170104,-0.3142118146538204
000300.SH,沪深300,756_return_periods,2021-09-17,2024-11-07,756,-0.051345627135429894,-0.37856592214561036,-0.1356319312747873,-0.27912417899595804
000300.SH,沪深300,756_return_periods,2021-09-22,2024-11-08,756,-0.052304787302761,-0.3785659221456106,-0.13816559875836534,-0.2842675122263854
000300.SH,沪深300,756_return_periods,2021-09-23,2024-11-11,756,-0.05227923878957519,-0.37856592214561047,-0.1380981111381353,-0.28412713152994545
000300.SH,沪深300,756_return_periods,2021-09-24,2024-11-12,756,-0.055518362522041675,-0.37856592214561047,-0.14665441148896455,-0.3015572718687584
000300.SH,沪深300,756_return_periods,2021-09-27,2024-11-13,756,-0.05539539040119068,-0.37856592214561047,-0.14632957474678232,-0.3008822062720205
000300.SH,沪深300,756_return_periods,2021-09-28,2024-11-14,756,-0.061300286092417,-0.37856592214561047,-0.16192763929986978,-0.33247655079731303
000300.SH,沪深300,756_return_periods,2021-09-29,2024-11-15,756,-0.06361568012308882,-0.37856592214561036,-0.16804386343739597,-0.3446964920897326
000300.SH,沪深300,756_return_periods,2021-09-30,2024-11-18,756,-0.06715197499234826,-0.37856592214561047,-0.17738515556748694,-0.3639076157365849
000300.SH,沪深300,756_return_periods,2021-10-08,2024-11-19,756,-0.06910506874514544,-0.3785659221456106,-0.18254434618276352,-0.3747273612325088
000300.SH,沪深300,756_return_periods,2021-10-11,2024-11-20,756,-0.06880600362231037,-0.37856592214561047,-0.18175435134873297,-0.3730987055633095
000300.SH,沪深300,756_return_periods,2021-10-12,2024-11-21,756,-0.06521491974832638,-0.3785659221456106,-0.17226833144067916,-0.3538118441352049
000300.SH,沪深300,756_return_periods,2021-10-13,2024-11-22,756,-0.07849612239338577,-0.3785659221456106,-0.20735126381289343,-0.42418690253732216
000300.SH,沪深300,756_return_periods,2021-10-14,2024-11-25,756,-0.07824646451919037,-0.3785659221456106,-0.206691780590578,-0.42285344556356913
000300.SH,沪深300,756_return_periods,2021-10-15,2024-11-26,756,-0.08003105645411834,-0.3785659221456106,-0.21140586559012942,-0.432524938325268
000300.SH,沪深300,756_return_periods,2021-10-18,2024-11-27,756,-0.0711093472578671,-0.37856592214561047,-0.18783874379087884,-0.38396705706426887
000300.SH,沪深300,756_return_periods,2021-10-19,2024-11-28,756,-0.07686781877716309,-0.37856592214561047,-0.20305002188653654,-0.41511677779068856
000300.SH,沪深300,756_return_periods,2021-10-20,2024-11-29,756,-0.07259411893917656,-0.37856592214561036,-0.19176083924229764,-0.391790246200227
000300.SH,沪深300,756_return_periods,2021-10-21,2024-12-02,756,-0.07127273474349083,-0.37856592214561036,-0.18827033965322615,-0.3845622531154874
000300.SH,沪深300,756_return_periods,2021-10-22,2024-12-03,756,-0.07292305176168379,-0.37856592214561047,-0.19262973103436098,-0.39354841871545243
000300.SH,沪深300,756_return_periods,2021-10-25,2024-12-04,756,-0.075822416770576,-0.3785659221456106,-0.20028854245737382,-0.4091782546316924
000300.SH,沪深300,756_return_periods,2021-10-26,2024-12-05,756,-0.07550827095609258,-0.37856592214561047,-0.1994587112546525,-0.4074932086291054
000300.SH,沪深300,756_return_periods,2021-10-27,2024-12-06,756,-0.06738974101748973,-0.37856592214561047,-0.17801322590143004,-0.3636562971803789
000300.SH,沪深300,756_return_periods,2021-10-28,2024-12-09,756,-0.06573565635966805,-0.37856592214561047,-0.1736438821199117,-0.35480508557217433
000300.SH,沪深300,756_return_periods,2021-10-29,2024-12-10,756,-0.06630627331060901,-0.37856592214561047,-0.17515119410326946,-0.3579393493896157
000300.SH,沪深300,756_return_periods,2021-11-01,2024-12-11,756,-0.06568790416100534,-0.37856592214561047,-0.17351774240191473,-0.35461824138010833
000300.SH,沪深300,756_return_periods,2021-11-02,2024-12-12,756,-0.05932964735441704,-0.37856592214561047,-0.1567221027665471,-0.32029527242293016
000300.SH,沪深300,756_return_periods,2021-11-03,2024-12-13,756,-0.06560128417342292,-0.37856592214561047,-0.1732889315594293,-0.35323091980572485
000300.SH,沪深300,756_return_periods,2021-11-04,2024-12-16,756,-0.07034565639877544,-0.37856592214561047,-0.1858214178393952,-0.37891391136998687
000300.SH,沪深300,756_return_periods,2021-11-05,2024-12-17,756,-0.06785137641559336,-0.37856592214561036,-0.1792326578975464,-0.3655124469767477
000300.SH,沪深300,756_return_periods,2021-11-08,2024-12-18,756,-0.0666555771927122,-0.37856592214561047,-0.1760738970241331,-0.35902589269409535
000300.SH,沪深300,756_return_periods,2021-11-09,2024-12-19,756,-0.06628148437599779,-0.37856592214561047,-0.17508571294619454,-0.3570088015811587
000300.SH,沪深300,756_return_periods,2021-11-10,2024-12-20,756,-0.0660372163968238,-0.37856592214561047,-0.17444046738951702,-0.3557056952556611
000300.SH,沪深300,756_return_periods,2021-11-11,2024-12-23,756,-0.07052694439106466,-0.37856592214561036,-0.18630029874674617,-0.38037246681892567
000300.SH,沪深300,756_return_periods,2021-11-12,2024-12-24,756,-0.06594250153170955,-0.37856592214561047,-0.17419027354064273,-0.3553640294091724
000300.SH,沪深300,756_return_periods,2021-11-15,2024-12-25,756,-0.06540848048475145,-0.37856592214561047,-0.17277963138898944,-0.35248717615078773
000300.SH,沪深300,756_return_periods,2021-11-16,2024-12-26,756,-0.06532398764584535,-0.37856592214561047,-0.17255643951152932,-0.35203135335917807
000300.SH,沪深300,756_return_periods,2021-11-17,2024-12-27,756,-0.06598332098570558,-0.37856592214561047,-0.17429810008182922,-0.35558189361666837
000300.SH,沪深300,756_return_periods,2021-11-18,2024-12-30,756,-0.06148349073590231,-0.37856592214561047,-0.16241158313307844,-0.3314465455256184
000300.SH,沪深300,756_return_periods,2021-11-19,2024-12-31,756,-0.06987715281820683,-0.37856592214561047,-0.1845838432106139,-0.3764599507359053
000300.SH,沪深300,756_return_periods,2021-11-22,2025-01-02,756,-0.08038745845367945,-0.37856592214561036,-0.2123473185279458,-0.43139486534564986
000300.SH,沪深300,756_return_periods,2021-11-23,2025-01-03,756,-0.08408986580160838,-0.37856592214561047,-0.22212740471992168,-0.45097418215454577
000300.SH,沪深300,756_return_periods,2021-11-24,2025-01-06,756,-0.08479675439318102,-0.3785659221456106,-0.22399468476342416,-0.4547631854924685
000300.SH,沪深300,756_return_periods,2021-11-25,2025-01-07,756,-0.08134474245831624,-0.37856592214561036,-0.21487603003798125,-0.43616395318213586
000300.SH,沪深300,756_return_periods,2021-11-26,2025-01-08,756,-0.07961986542762156,-0.37856592214561047,-0.21031968481567873,-0.42701519685936923
000300.SH,沪深300,756_return_periods,2021-11-29,2025-01-09,756,-0.07982692815713577,-0.37856592214561047,-0.21086665092488535,-0.4281205427490629
000300.SH,沪深300,756_return_periods,2021-11-30,2025-01-10,756,-0.08246473411596389,-0.37856592214561047,-0.21783454159998294,-0.4419774956985887
000300.SH,沪深300,756_return_periods,2021-12-01,2025-01-13,756,-0.08402880614233221,-0.37856592214561047,-0.22196611270787237,-0.45036392165473416
000300.SH,沪深300,756_return_periods,2021-12-02,2025-01-14,756,-0.07683964357789974,-0.37856592214561047,-0.20297559574932994,-0.4104584187971658
000300.SH,沪深300,756_return_periods,2021-12-03,2025-01-15,756,-0.08163714740553696,-0.37856592214561047,-0.2156484316993971,-0.4361940173829234
000300.SH,沪深300,756_return_periods,2021-12-06,2025-01-16,756,-0.08076061600989759,-0.37856592214561047,-0.21333303207052554,-0.4315108235570753
000300.SH,沪深300,756_return_periods,2021-12-07,2025-01-17,756,-0.08163822873001592,-0.37856592214561036,-0.2156512880697562,-0.4362580613668371
000300.SH,沪深300,756_return_periods,2021-12-08,2025-01-20,756,-0.08480160376225765,-0.37856592214561047,-0.2240074946039116,-0.4536168498251759
000300.SH,沪深300,756_return_periods,2021-12-09,2025-01-21,756,-0.08956738275822684,-0.37856592214561047,-0.23659652789290397,-0.4797587174390046
000300.SH,沪深300,756_return_periods,2021-12-10,2025-01-22,756,-0.09098631327861872,-0.37856592214561047,-0.24034470076686412,-0.48721474750558397
000300.SH,沪深300,756_return_periods,2021-12-13,2025-01-23,756,-0.09216361637660642,-0.37856592214561047,-0.24345460324122065,-0.49359338044175577
000300.SH,沪深300,756_return_periods,2021-12-14,2025-01-24,756,-0.08780840271208878,-0.37436878617210834,-0.23455054469129988,-0.47021815313875515
000300.SH,沪深300,756_return_periods,2021-12-15,2025-01-27,756,-0.0864133786435406,-0.37250941316222186,-0.23197636244942074,-0.4628709067613398
000300.SH,沪深300,756_return_periods,2021-12-16,2025-02-05,756,-0.08991552472419695,-0.37250941316222175,-0.24137785931610864,-0.4816457947842931
000300.SH,沪深300,756_return_periods,2021-12-17,2025-02-06,756,-0.08122414799959443,-0.36253638141549205,-0.2240441295366323,-0.4352511809726764
000300.SH,沪深300,756_return_periods,2021-12-20,2025-02-07,756,-0.07260500371711343,-0.36253638141549194,-0.2002695658671096,-0.38914404500528
000300.SH,沪深300,756_return_periods,2021-12-21,2025-02-10,756,-0.07402828008960771,-0.36253638141549205,-0.20419545150357235,-0.39685512838831255
000300.SH,沪深300,756_return_periods,2021-12-22,2025-02-11,756,-0.07550961082668772,-0.36253638141549216,-0.20828147103986347,-0.4047598751416664
000300.SH,沪深300,756_return_periods,2021-12-23,2025-02-12,756,-0.07475076509805867,-0.36253638141549194,-0.20618831358717923,-0.4006115364069177
000300.SH,沪深300,756_return_periods,2021-12-24,2025-02-13,756,-0.0741991089931816,-0.36253638141549205,-0.20466665636005296,-0.3976849547100479
000300.SH,沪深300,756_return_periods,2021-12-27,2025-02-14,756,-0.07140322841180458,-0.36253638141549205,-0.19695465633825998,-0.3825545585584965
000300.SH,沪深300,756_return_periods,2021-12-28,2025-02-17,756,-0.0730401495415881,-0.36253638141549205,-0.20146984767820858,-0.3914247253540944
000300.SH,沪深300,756_return_periods,2021-12-29,2025-02-18,756,-0.07120735502214692,-0.36052463889722675,-0.19751037055319182,-0.3818486497997468
000300.SH,沪深300,756_return_periods,2021-12-30,2025-02-19,756,-0.07145032389231043,-0.36052463889722675,-0.19818430194081263,-0.38317371895852825
000300.SH,沪深300,756_return_periods,2021-12-31,2025-02-20,756,-0.0735181439172885,-0.36052463889722675,-0.2039198878117343,-0.3942811765952322
000300.SH,沪深300,756_return_periods,2022-01-04,2025-02-21,756,-0.0682162110438237,-0.3575848363483308,-0.1907693059371591,-0.3655909582060755
000300.SH,沪深300,756_return_periods,2022-01-05,2025-02-24,756,-0.0657436011451552,-0.35103348516332866,-0.18728584002339851,-0.3524980931201143
000300.SH,沪深300,756_return_periods,2022-01-06,2025-02-25,756,-0.06601196198475967,-0.3480145106300718,-0.18968163673763663,-0.35390664383954057
000300.SH,沪深300,756_return_periods,2022-01-07,2025-02-26,756,-0.06356830180470463,-0.34801451063007194,-0.18265991751210528,-0.3406770361140317
000300.SH,沪深300,756_return_periods,2022-01-10,2025-02-27,756,-0.06432421509379038,-0.34801451063007205,-0.1848319915664807,-0.34475604893984896
000300.SH,沪深300,756_return_periods,2022-01-11,2025-02-28,756,-0.06752234768804832,-0.34801451063007194,-0.19402164457395965,-0.3613919008454867
000300.SH,沪深300,756_return_periods,2022-01-12,2025-03-03,756,-0.07072445463038313,-0.34801451063007194,-0.20322271764570446,-0.3787177461298074
000300.SH,沪深300,756_return_periods,2022-01-13,2025-03-04,756,-0.06583624476421923,-0.34503140047978764,-0.1908123280161453,-0.35298663990177565
000300.SH,沪深300,756_return_periods,2022-01-14,2025-03-05,756,-0.06186946415872596,-0.34503140047978775,-0.17931545961524836,-0.331786484809123
000300.SH,沪深300,756_return_periods,2022-01-17,2025-03-06,756,-0.060268052188057974,-0.34503140047978764,-0.17467410822392251,-0.32301665680180114
000300.SH,沪深300,756_return_periods,2022-01-18,2025-03-07,756,-0.06424153659941889,-0.34503140047978764,-0.18619040617777696,-0.3444595509944432
000300.SH,沪深300,756_return_periods,2022-01-19,2025-03-10,756,-0.06330267157416236,-0.34503140047978775,-0.18346930594182453,-0.339475717154906
000300.SH,沪深300,756_return_periods,2022-01-20,2025-03-11,756,-0.0651045488621762,-0.34503140047978764,-0.18869166334323276,-0.34926170787636623
000300.SH,沪深300,756_return_periods,2022-01-21,2025-03-12,756,-0.06335797443873936,-0.3399999753485552,-0.18634699715430023,-0.3400044040875051
000300.SH,沪深300,756_return_periods,2022-01-24,2025-03-13,756,-0.06508777994516568,-0.3399999753485552,-0.1914346607773725,-0.34926824606580875
000300.SH,沪深300,756_return_periods,2022-01-25,2025-03-14,756,-0.05036568476492276,-0.32957585629589947,-0.1528197038793506,-0.2701464743624251
000300.SH,沪深300,756_return_periods,2022-01-26,2025-03-17,756,-0.05341625034962716,-0.32957585629589936,-0.16207573864776384,-0.2865764980116882
000300.SH,沪深300,756_return_periods,2022-01-27,2025-03-18,756,-0.04627659632075232,-0.32089302614245674,-0.14421191035858896,-0.24871643733150328
000300.SH,沪深300,756_return_periods,2022-01-28,2025-03-19,756,-0.04218961281006006,-0.3208930261424566,-0.13147563011023644,-0.22690855722161005
000300.SH,沪深300,756_return_periods,2022-02-07,2025-03-20,756,-0.04985345358403459,-0.3208930261424566,-0.15535848249286274,-0.26834240776684415
000300.SH,沪深300,756_return_periods,2022-02-08,2025-03-21,756,-0.05295438752731407,-0.32089302614245674,-0.16502193320899902,-0.28476175756342675
000300.SH,沪深300,756_return_periods,2022-02-09,2025-03-24,756,-0.05428369123939292,-0.3208930261424566,-0.16916444676891892,-0.2919988599885755
000300.SH,沪深300,756_return_periods,2022-02-10,2025-03-25,756,-0.0536604360862607,-0.3207725568331755,-0.16728499662197702,-0.2886544526256349
000300.SH,沪深300,756_return_periods,2022-02-11,2025-03-26,756,-0.05207259687037691,-0.3207725568331755,-0.16233494967419657,-0.2801893931274043
000300.SH,沪深300,756_return_periods,2022-02-14,2025-03-27,756,-0.04757927375296189,-0.3207725568331755,-0.14832713316465687,-0.2561379795769082
000300.SH,沪深300,756_return_periods,2022-02-15,2025-03-28,756,-0.05232178348345451,-0.3207725568331755,-0.16311178237939336,-0.281802338047964
000300.SH,沪深300,756_return_periods,2022-02-16,2025-03-31,756,-0.055797265427696696,-0.3207725568331755,-0.17394650583128043,-0.3004743162198606
000300.SH,沪深300,756_return_periods,2022-02-17,2025-04-01,756,-0.05652708084202285,-0.3207725568331754,-0.17622168616943426,-0.3044141693353005
000300.SH,沪深300,756_return_periods,2022-02-18,2025-04-02,756,-0.05828822624360275,-0.3207725568331755,-0.18171201058797795,-0.3139347209596953
000300.SH,沪深300,756_return_periods,2022-02-21,2025-04-03,756,-0.05899849365331755,-0.3182924308043773,-0.18535939891570358,-0.31772832550918617
000300.SH,沪深300,756_return_periods,2022-02-22,2025-04-07,756,-0.07762957187783048,-0.3166309272467843,-0.2451736870837177,-0.40873129366169125
000300.SH,沪深300,756_return_periods,2022-02-23,2025-04-08,756,-0.0756886181128622,-0.3166309272467842,-0.2390436675627394,-0.39817913798351473
000300.SH,沪深300,756_return_periods,2022-02-24,2025-04-09,756,-0.06630434898804494,-0.31613385342060685,-0.2097350482101926,-0.34929560496425144
000300.SH,沪深300,756_return_periods,2022-02-25,2025-04-10,756,-0.06526719347127041,-0.31613385342060674,-0.20645430018035538,-0.3437071921084846
000300.SH,沪深300,756_return_periods,2022-02-28,2025-04-11,756,-0.06454436766108529,-0.31613385342060685,-0.20416784524247358,-0.33987759048054683
000300.SH,沪深300,756_return_periods,2022-03-01,2025-04-14,756,-0.06640447927854343,-0.31613385342060685,-0.21005178205383215,-0.3497794339827875
000300.SH,沪深300,756_return_periods,2022-03-02,2025-04-15,756,-0.06344657064784809,-0.30999726619532475,-0.2046681618407284,-0.3343151980137648
000300.SH,沪深300,756_return_periods,2022-03-03,2025-04-16,756,-0.060637726309383244,-0.3059083932666471,-0.19822184563771666,-0.3195472015456535
000300.SH,沪深300,756_return_periods,2022-03-04,2025-04-17,756,-0.05685933713509539,-0.2973877209833641,-0.19119598128355847,-0.2998347114696708
000300.SH,沪深300,756_return_periods,2022-03-07,2025-04-18,756,-0.04657073972449122,-0.297325242670184,-0.15663231048347637,-0.2467413432401421
000300.SH,沪深300,756_return_periods,2022-03-08,2025-04-21,756,-0.03905666604069491,-0.2973252426701841,-0.13136007454308057,-0.20730689934719856
000300.SH,沪深300,756_return_periods,2022-03-09,2025-04-22,756,-0.03618535579462123,-0.297325242670184,-0.12170293874025627,-0.1921407558084801
000300.SH,沪深300,756_return_periods,2022-03-10,2025-04-23,756,-0.04093996657014909,-0.2973252426701841,-0.1376942172903995,-0.2176429288333556
000300.SH,沪深300,756_return_periods,2022-03-11,2025-04-24,756,-0.042169853684202674,-0.297325242670184,-0.14183072148697684,-0.2241922682506409
000300.SH,沪深300,756_return_periods,2022-03-14,2025-04-25,756,-0.03197233424259083,-0.297325242670184,-0.10753319817536312,-0.1707291709598496
000300.SH,沪深300,756_return_periods,2022-03-15,2025-04-28,756,-0.017212469334594638,-0.2973252426701841,-0.05789104611507212,-0.09283970340114028
000300.SH,沪深300,756_return_periods,2022-03-16,2025-04-29,756,-0.031542443311456836,-0.297325242670184,-0.1060873373151372,-0.17169768675995611
000300.SH,沪深300,756_return_periods,2022-03-17,2025-04-30,756,-0.03818302864765466,-0.297325242670184,-0.12842175223585106,-0.2082441568337152
000300.SH,沪深300,756_return_periods,2022-03-18,2025-05-06,756,-0.03709675474945884,-0.297325242670184,-0.12476826527174285,-0.20226186808463636
000300.SH,沪深300,756_return_periods,2022-03-21,2025-05-07,756,-0.03461510608617602,-0.2973252426701841,-0.11642168614850418,-0.18869833446763512
000300.SH,沪深300,756_return_periods,2022-03-22,2025-05-08,756,-0.032570746301761266,-0.2973252426701841,-0.10954584955267732,-0.17752653438846455
000300.SH,沪深300,756_return_periods,2022-03-23,2025-05-09,756,-0.03473719146531162,-0.297325242670184,-0.11683229837247551,-0.18935607858279427
000300.SH,沪深300,756_return_periods,2022-03-24,2025-05-12,756,-0.029121032925363943,-0.297325242670184,-0.09794335880747007,-0.15866236188481428
000300.SH,沪深300,756_return_periods,2022-03-25,2025-05-13,756,-0.022736109856113185,-0.2973252426701841,-0.07646881795816379,-0.1240730881384818
000300.SH,沪深300,756_return_periods,2022-03-28,2025-05-14,756,-0.016772215090728015,-0.297325242670184,-0.056410330115606915,-0.09147911430436496
000300.SH,沪深300,756_return_periods,2022-03-29,2025-05-15,756,-0.018643851822660373,-0.2973252426701841,-0.06270524377690177,-0.10165136266492363
000300.SH,沪深300,756_return_periods,2022-03-30,2025-05-16,756,-0.02946031278780048,-0.297325242670184,-0.09908446562836953,-0.16128510030832474
000300.SH,沪深300,756_return_periods,2022-03-31,2025-05-19,756,-0.028049484965193883,-0.297325242670184,-0.09433939988845322,-0.15359586159005945
000300.SH,沪深300,756_return_periods,2022-04-01,2025-05-20,756,-0.030378219757069447,-0.297325242670184,-0.1021716806963723,-0.1664579439397129
000300.SH,沪深300,756_return_periods,2022-04-06,2025-05-21,756,-0.027936513572550226,-0.2973252426701841,-0.09395944091951702,-0.15306760420698143
000300.SH,沪深300,756_return_periods,2022-04-07,2025-05-22,756,-0.023949676316714075,-0.2973252426701841,-0.08055043057101238,-0.13133083847736368
000300.SH,沪深300,756_return_periods,2022-04-08,2025-05-23,756,-0.028247427749736875,-0.2973252426701841,-0.09500514485771758,-0.1548688274695428
000300.SH,沪深300,756_return_periods,2022-04-11,2025-05-26,756,-0.01990237811240192,-0.2973252426701841,-0.06693807069209781,-0.10962358336212824
000300.SH,沪深300,756_return_periods,2022-04-12,2025-05-27,756,-0.02793227998106873,-0.297325242670184,-0.0939452019956925,-0.1541281635563015
000300.SH,沪深300,756_return_periods,2022-04-13,2025-05-28,756,-0.02506077354303471,-0.2973252426701841,-0.08428740633648127,-0.1383475719560506
000300.SH,沪深300,756_return_periods,2022-04-14,2025-05-29,756,-0.02720466717088832,-0.297325242670184,-0.0914980071203232,-0.1502769482920226
