variant_id,family,description,cost_bps,cumulative_cost_drag_pp,long_total_return,long_cagr,long_daily_sharpe,long_contract_sharpe,long_annual_vol,long_max_drawdown,long_calmar,long_avg_exposure,long_frac_days_exposure_lt1,long_exposure_switch_count,long_return_period_count,near_total_return,near_cagr,near_daily_sharpe,near_contract_sharpe,near_annual_vol,near_max_drawdown,near_calmar,near_avg_exposure,near_frac_days_exposure_lt1,near_exposure_switch_count,near_return_period_count
voltarget_w20_t0.2_cost10bps,vol_target,vol-targeting：20日lagged年化vol，目标0.2，exposure<=1,10.0,1.9820828347282184,0.51111522424604,0.08246042202757953,0.5072259006462339,0.42721604425991794,0.19301808332228895,-0.3055322210796786,0.26989108296396336,0.8886671293518518,0.5102817974105103,702,1313,0.5587958009709648,0.22024325310127124,1.0648094564091957,1.0629684485182942,0.20719641623255644,-0.274972490004075,0.8009646823142466,0.851320267054028,0.594306049822064,348,562
voltarget_w20_t0.3_cost10bps,vol_target,vol-targeting：20日lagged年化vol，目标0.3，exposure<=1,10.0,0.39332968307067995,0.760111799197384,0.11461729148953448,0.604224418732058,0.5218672049232825,0.2196292282945503,-0.3629400475544361,0.31580227164747765,0.9805443720590683,0.1051028179741051,147,1313,0.7252987975215779,0.27705506456366,1.1297690304940382,1.1415015095032286,0.24271108032457353,-0.3348292772486553,0.8274517295508474,0.9623201631055784,0.16548042704626334,99,562
voltarget_w60_t0.15_cost10bps,vol_target,vol-targeting：60日lagged年化vol，目标0.15，exposure<=1,10.0,1.2151185409384182,0.42786118629165637,0.07075078110522037,0.4946077454852706,0.42582424165545607,0.16615019574781845,-0.2877609745775509,0.24586649113586875,0.7409724650981375,0.9047981721249048,1195,1313,0.45086004783555733,0.18160590830219925,1.0684961794365055,1.0701341509579372,0.16970387136942933,-0.2595004487471404,0.6998288795991937,0.6554482228696146,0.99644128113879,560,562
voltarget_w60_t0.25_cost10bps,vol_target,vol-targeting：60日lagged年化vol，目标0.25，exposure<=1,10.0,0.2815804745778239,0.7599872227912046,0.11460214996675244,0.608040624919423,0.5271212402589383,0.21741136803832137,-0.36702035454544923,0.3122501205925921,0.9613067616603397,0.2261995430312262,301,1313,0.7345298874006423,0.2801143707006182,1.1545770827159363,1.1734342516099956,0.23871330695886095,-0.33908963098748324,0.82607766532076,0.9240910123048574,0.3238434163701068,184,562
voltarget_w60_t0.2_cost10bps,vol_target,vol-targeting：60日lagged年化vol，目标0.2，exposure<=1,10.0,0.6698626543313331,0.6309474659578171,0.09843140731418676,0.5666554096690235,0.48826000377172935,0.2015962940929425,-0.34421646559385366,0.2859578699826856,0.8988116243354651,0.504950495049505,678,1313,0.6143162537108398,0.2395435816000422,1.0989912225601324,1.1044396584337215,0.21689150672093274,-0.3152795025415731,0.7597816530063057,0.8381921553455226,0.7224199288256228,414,562
voltarget_w60_t0.3_cost10bps,vol_target,vol-targeting：60日lagged年化vol，目标0.3，exposure<=1,10.0,0.12937065284390778,0.9212960922557629,0.13352047817195523,0.670340637914513,0.5940655239856659,0.22475715688085765,-0.37429785880426514,0.35672252734359955,0.9849010487550186,0.08987052551408987,122,1313,0.8446955891372108,0.3159526443744667,1.2188191049474844,1.2569620659184504,0.2513621158038712,-0.34668826083241244,0.9113450903005821,0.9648341129952469,0.19395017793594305,112,562
ddderisk_lb20_thr-0.05_elow0.5_cost10bps,dd_derisk,trailing 20日累计收益<-0.05降仓到0.5,10.0,2.5500000000000003,1.0160533910384473,0.14404241468714996,0.7523955451682335,0.6940752106413043,0.20753142091627097,-0.29507461804294255,0.48815589643900614,0.9364051789794364,0.12718964204112718,51,1313,1.059971620856956,0.38272218864774565,1.5193740993196119,1.65704433787092,0.23096677614522515,-0.2193291503178919,1.7449672699366896,0.9208185053380783,0.1583629893238434,22,562
ddderisk_lb20_thr-0.05_elow0_cost10bps,dd_derisk,trailing 20日累计收益<-0.05降仓到0,10.0,5.1000000000000005,0.89848565558083,0.1309251174474726,0.7161789759048256,0.6556974243674923,0.19967306959268194,-0.2760905622276356,0.47421076762314435,0.8728103579588729,0.12718964204112718,51,1313,1.0771899506094105,0.38789266940608536,1.6012871902295127,1.7637541861090722,0.21992445005150946,-0.2233593431067612,1.736630597183842,0.8416370106761566,0.1583629893238434,22,562
ddderisk_lb20_thr-0.1_elow0.5_cost10bps,dd_derisk,trailing 20日累计收益<-0.1降仓到0.5,10.0,1.05,1.106620189118043,0.15373189647761176,0.7717448345154374,0.7136210841172455,0.2154251043013664,-0.3210048503530769,0.478908328981697,0.9771515613099772,0.0456968773800457,21,1313,1.1345962572027681,0.4049624290121008,1.5523837388566368,1.7065932145362013,0.2372928859453815,-0.23202289362391149,1.7453554806040343,0.9590747330960854,0.08185053380782918,12,562
ddderisk_lb20_thr-0.1_elow0_cost10bps,dd_derisk,trailing 20日累计收益<-0.1降仓到0,10.0,2.1,1.0851469130067368,0.15146543289579695,0.7756127694603862,0.7197704891367307,0.21043573636571244,-0.3192004983180725,0.47451502642977317,0.9543031226199543,0.0456968773800457,21,1313,1.2355065524590119,0.4343649931581832,1.693817943505464,1.9008713218946207,0.22850836253621132,-0.22420063476129415,1.93739412745486,0.9181494661921709,0.08185053380782918,12,562
